,strat,gs,s_f_equ_long,s_loss,low_equ_bal,pa_dist_mean_long,l_we,adg_exposure,n_days,avg_max_stuck,avg_hrs_stuck_avg,most_loss
969,f3ccc,-1.0,28190.93999466335,0.0,0.345177807165113,0.44573442348385445,1.0,0.1680412512900009,870.1454545454545,4196.660606060606,0.7073506290827062,1847.083843832712
243,56ed4,25.0,21437.148519450908,0.0,0.3729120079145941,0.3439948769953803,0.909090909090909,0.1680297259794495,870.1454545454545,4490.407575757576,1.3854202585405637,1234.5570157999941
897,95d76,-1.0,17384.278246341048,0.0,0.25013239702110024,0.6458159128102481,1.0,0.16801998629106638,870.1454545454545,5794.453030303031,3.3823625108282793,1567.4515786000038
492,9d339,-1.0,28868.64886151492,0.0,0.4779440539209672,0.09510947532031021,1.0,0.167928437605555,870.1454545454545,1774.5787878787878,1.1247625967972608,969.3193526752748
998,0357d,12.0,28343.389080189223,0.0,0.3646057684795855,0.7598643892462896,0.855160906658142,0.16754051840877876,870.1454545454545,6661.45,1.9977996078800373,1407.7250746560035
1149,5f7a8,27.0,21585.062678266415,0.0,0.40287439704417966,0.30251712663484204,0.8888408787132834,0.16753301770416892,870.1454545454545,4785.780303030303,6.293663344107291,1207.0130439999969
186,27ea5,-1.0,56999.224005056545,-281963.99707123474,0.5390966937560162,0.006347043396106125,1.0,0.16739922534264015,870.1454545454545,58.16969696969698,0.39757582654907286,-554.4773830300121
921,98467,33.0,28152.226714270415,0.0,0.5013586787140095,0.14099684253359285,0.8817551291335104,0.16739319180129786,870.1454545454545,3122.7560606060606,7.974386728238337,1010.9323712410011
210,5a68c,-1.0,32547.248764502314,0.0,0.4563631248727105,0.16558275186706745,1.0,0.16718963143760104,870.1454545454545,2214.9318181818185,0.8280333751308409,1197.0405865929924
1075,e9eda,-1.0,46441.00862796686,-182516.78831576894,0.587241542059091,0.008095717230688713,1.0,0.16711169711613386,870.1454545454545,96.4939393939394,0.9466615320508215,-531.671081275004
455,3efe2,-1.0,28159.176749154998,0.0,0.4877412692515526,0.07774010349958758,1.0,0.16709403629779482,870.1454545454545,1856.7318181818182,3.552102125878193,850.0172270140009
73,d7f63,17.0,26354.40958197998,0.0,0.44253477350458004,0.2633444055788126,0.909090909090909,0.16679611317904441,870.1454545454545,3984.059090909091,3.1201396475669467,914.0257545999975
495,46b65,25.0,32067.25645178603,-9.804582533360845,0.6681470584602253,0.3626231312750128,0.5,0.16679509413130456,870.1454545454545,4509.365151515151,3.043209496735567,680.1087491680008
97,f2765,-1.0,31080.5448633572,0.0,0.5151758179491033,0.3718824719549174,0.909090909090909,0.16670007258932354,870.1454545454545,2873.825757575757,56.16166272065357,1089.0758348999993
486,57beb,-1.0,28521.414463381112,0.0,0.33397382520798696,0.28969889416999983,1.0,0.166416195682729,870.1454545454545,3697.960606060606,3.350195391622732,1400.1487693320034
1061,d197d,10.0,33531.22880574803,-53723.99451730075,0.7589127951159764,0.009438192599590396,0.5,0.16617875593316425,870.1454545454545,79.58030303030303,1.1676896373689551,-146.13463910300055
234,97472,35.0,34036.26703673518,-57291.91387419723,0.7430382486036019,0.015783500201749377,0.5,0.16588661866878157,870.1454545454545,154.52272727272728,2.0453838259929236,40.923405699995214
590,a8a2d,12.0,39073.202127124925,-85112.89707859288,0.5609115111612414,0.01168439741953297,0.909090909090909,0.1654121499527632,870.1454545454545,117.56363636363639,1.06793577011837,-65.4258054780026
66,86bd0,15.0,27808.216850689147,-20364.0353736129,0.42968651446938055,0.1453903567331909,0.909090909090909,0.16532448331529762,870.1454545454545,1347.9242424242423,1.1193817527047365,-268.99009770491483
81,f9c79,-1.0,46298.05192412053,-63825.914369630205,0.5515219267580886,0.010016933481995595,1.0,0.1647843152422783,870.1454545454545,90.22727272727273,1.2437706321547202,-288.12640440001184
720,9a85d,-1.0,39510.585864742774,-94393.34504950592,0.5380373985722092,0.007764897976324848,1.0,0.16433171352320236,870.1454545454545,74.03636363636365,0.6672283710865498,-175.83400600001312
192,18c25,-1.0,27924.354742011477,0.0,0.49728108194628456,0.13076511317070413,1.0,0.16415600377281214,870.1454545454545,2180.0803030303027,2.442982887420537,923.2276182369982
468,5a7c7,-1.0,31500.560981229042,0.0,0.3798541117013141,0.4042288679397849,1.0,0.1640934172415711,870.1454545454545,4023.174242424243,2.8524725593395996,1142.080090855999
117,bd1f2,16.0,31697.551099389282,0.0,0.7179270769531342,0.2266405209956817,0.5,0.16406621161638618,870.1454545454545,3344.318181818182,5.088315457320641,456.5528975153834
447,af59b,25.0,23760.43953801588,0.0,0.4493779694059422,0.25638574102796213,0.909090909090909,0.16374040629268094,856.39,4072.3299999999995,5.934055875396802,1501.2168868410006
962,84f34,-1.0,28690.678134749043,-184722.84655306084,0.5031996040982124,0.008682169831495497,1.0,0.16351142013337447,870.1454545454545,68.74999999999999,0.7237481194015746,90.80207290896993
121,754ce,30.0,26660.426447750473,-71.66738123040133,0.3734117863928624,0.4640423846943754,0.909090909090909,0.1634243483583047,870.1454545454545,5828.619696969697,2.218819916870924,1285.5219350999905
789,40425,13.0,33476.919101232845,-19903.04236821178,0.7551834407795361,0.022360333759539393,0.5,0.1632178252257684,870.1454545454545,260.23030303030305,2.93105159374193,233.47164630699893
128,bf48a,16.0,26787.916159712084,0.0,0.3709226518282135,0.3850554778246803,0.909090909090909,0.16282180724438874,870.1454545454545,4440.816666666666,2.565149284231727,976.2960054999922
951,ab4e7,-1.0,26549.762215674054,-1332.0524828622574,0.4195208647237575,0.19780542150965433,1.0,0.16281401738001827,870.1454545454545,1913.9818181818177,3.5729136839895985,810.0310148896692
1181,9fff3,-1.0,26025.824702143273,0.0,0.45605563956026757,0.12517930061930013,1.0,0.16266375148149223,870.1454545454545,2313.2878787878794,4.253897318338584,1053.401237535999
30,df7a5,-1.0,29860.316121065815,0.0,0.46941712439309313,0.15212519959525517,1.0,0.16248411228885606,870.1454545454545,2002.7954545454545,1.749215301617455,879.7416801778768
104,37c32,-1.0,36524.55795861632,-40676.90159040961,0.52363673138784,0.01700783643445786,1.0,0.161993020587929,870.1454545454545,190.09545454545457,2.7877785573593004,128.2865451599951
552,2cfff,-1.0,18450.60854885816,0.0,0.2873200952794119,0.5051468457470119,1.0,0.1619315836283489,870.1454545454545,5072.877272727273,2.0498496984851404,1454.3037148035014
170,126ca,-1.0,32593.25787982815,-30724.962321885014,0.7681925017899968,0.013257636476714331,0.5,0.16181254028332426,870.1454545454545,160.27121212121213,3.3235145592920072,168.93496248699796
713,86273,14.0,22906.882706810575,0.0,0.30300194069052183,0.7121137968922118,0.909090909090909,0.16158954731390388,870.1454545454545,6745.287878787878,1.710690012987515,1418.3678146999914
6,89257,29.0,25176.50651488374,-43.096268370855846,0.40131767624768266,0.3232649346426355,0.909090909090909,0.1613830678683403,870.1454545454545,4147.99696969697,1.9987087591968615,1147.1993416999899
1045,a345b,14.0,33167.70286423134,-60196.86119540591,0.7603053408210813,0.009627280946799066,0.5,0.1611910614039907,870.1454545454545,91.39242424242424,0.6455854669594921,-120.48471964800073
597,cc59d,39.0,30757.606523383,-4580.161825809619,0.6849168567060415,0.24399280646606855,0.5,0.16097025721756691,870.1454545454545,1508.9560606060606,3.438047359354158,515.8447517371851
544,2e444,-1.0,27825.898099791615,0.0,0.41371341941661316,0.20075128602134795,1.0,0.1609016595097714,870.1454545454545,2871.6499999999996,1.7723945898124087,1094.8009906400966
102,d86ed,16.0,22223.062949156258,0.0,0.4724219346636262,0.16816258309157267,0.909090909090909,0.16076578451544626,870.1454545454545,3191.6575757575756,2.0451822080193036,1141.194355607997
1059,7d6d3,13.0,24381.42577506935,0.0,0.40988116043205575,0.5831550730734545,0.8574398272227597,0.1607602616337552,870.1454545454545,5686.389393939394,1.151796575399105,1309.8364840999934
643,a1b96,24.0,24945.694167549,0.0,0.47407936206297285,0.18356589358158001,0.909090909090909,0.16069099835722353,870.1454545454545,2913.757575757576,6.59249506473082,1593.8159406389357
1079,ac444,-1.0,25503.78773604662,-12211.634851424475,0.4618610845949869,0.02996035196265413,1.0,0.1606842291197057,870.1454545454545,158.89696969696968,5.04016167698404,295.50541840200424
1082,334f9,-1.0,33134.95053499776,-52013.01954276327,0.7697003532701181,0.01206220794878437,0.5,0.1604213996876211,870.1454545454545,120.53939393939392,2.4128882025480767,23.857774282003362
666,fab07,-1.0,24643.560199285454,0.0,0.325071365233563,0.2588836361195745,1.0,0.16038690692772528,870.1454545454545,3784.0409090909093,3.292762601720461,1690.2879381999974
858,05463,-1.0,24289.377784985256,-16873.36208495705,0.5063822868169138,0.052659312874039806,1.0,0.16017411272914103,870.1454545454545,940.4727272727273,3.1050848151542993,457.90338009999584
703,7add2,10.0,32408.923105526297,-44099.68621271767,0.7487110459245304,0.013185606299534545,0.5,0.15970244791762825,870.1454545454545,89.29848484848486,1.7141751248275272,-32.157100863000366
345,0e2a1,-1.0,25954.018566482664,0.0,0.31591116445844253,0.48967293951911445,1.0,0.15968517399063897,870.1454545454545,4591.724242424242,0.763074748798926,1725.0651719804148
913,c0763,-1.0,25954.018566482664,0.0,0.31591116445844253,0.48967293951911445,1.0,0.15968517399063897,870.1454545454545,4591.724242424242,0.763074748798926,1725.0651719804148
388,48fd7,-1.0,29020.048289785027,-12700.514093394147,0.6914356786865185,0.1129089124095582,0.5,0.1595714940378437,870.1454545454545,1101.05,7.717964154643457,-80.90115119127682
663,1e974,12.0,31792.312002143048,-10616.050598520173,0.7055606882057183,0.16457926140562726,0.5,0.15945911145307562,870.1454545454545,1961.671212121212,1.8435009711461883,166.17275981670787
1147,81145,32.0,25626.7740385424,0.0,0.4729997855116099,0.14375540479551707,0.909090909090909,0.15944566323694095,870.1454545454545,2678.119696969697,5.257210226061311,1258.864892899999
365,0b4bb,-1.0,25218.562170217563,0.0,0.3081353467839533,0.4798902986590786,1.0,0.15914292575709552,870.1454545454545,4629.786363636363,1.3470243585452752,1889.8489516159061
153,e74c8,39.0,20276.66627057755,0.0,0.4098553046757076,0.21235635651777704,0.909090909090909,0.15904768837588457,870.1454545454545,3487.266666666666,14.072513151945357,1167.8566796666644
633,cf0da,-1.0,24346.860562425572,0.0,0.32405813460330274,0.5078509820044292,1.0,0.1590010206372881,870.1454545454545,4751.740909090909,0.7589839667976125,1385.6980911311352
426,040e0,21.0,31630.036717770792,-43219.58364898157,0.7443988806610161,0.01578503503791183,0.5,0.15872712451927373,870.1454545454545,166.22878787878787,1.1837370616788496,128.6878202999836
765,319f3,21.0,31630.036717770792,-43219.58364898157,0.7443988806610161,0.01578503511848351,0.5,0.15872712451927373,870.1454545454545,166.22878787878787,1.1837370616788496,128.6878202999836
271,8a161,24.0,25331.462245428902,0.0,0.4318819617286517,0.2785684650577966,0.909090909090909,0.15872365451270518,870.1454545454545,4287.85606060606,11.337726918713857,1202.5337004000007
1192,ab187,-1.0,26088.498520534784,0.0,0.3286541417052472,0.4687604460478854,1.0,0.1585218576633243,870.1454545454545,4464.004545454546,1.4608892756361251,1800.7168732000177
472,939f5,-1.0,25358.380275440828,0.0,0.47860777459288373,0.08669040823330429,1.0,0.15850047161933475,870.1454545454545,1724.440909090909,1.1426765704929358,1099.6718121611063
621,f83da,-1.0,27394.54551336685,0.0,0.3286248476090952,0.5157458250344349,1.0,0.15848785012122515,870.1454545454545,4836.34090909091,1.4482823068927526,1301.2359262199977
660,60329,-1.0,42520.70635284469,-77863.61684921876,0.5686157050331402,0.011956317085952756,1.0,0.15831376674008765,870.1454545454545,106.42878787878789,1.674385892305442,212.5781995350208
46,c8424,37.0,22880.06138395651,0.0,0.4269398863851021,0.24135598776117115,0.909090909090909,0.15792989933566945,870.1454545454545,3508.5030303030303,11.470819122740473,1361.9138818133756
573,fb1a6,-1.0,25340.415577323474,-42004.946390001154,0.4788705386753733,0.025616793009174934,1.0,0.15783154503349858,870.1454545454545,212.76363636363632,2.0097916885524665,181.1189950697594
68,6c258,35.0,26133.18838437826,0.0,0.4537792185207078,0.20943809746281608,0.909090909090909,0.157762245264622,870.1454545454545,3154.2909090909093,11.971623202738828,944.3743157413787
792,0adf4,-1.0,114920.2231434096,-478337.1057776147,0.5539911002913669,0.007122982994843935,1.0,0.1576365381039496,870.1454545454545,79.08636363636361,0.9394774597066765,-756.6263081779962
190,96f5f,12.0,22762.958809446216,0.0,0.4693163659345766,0.6361643427953841,0.7142857142857143,0.15752469059729532,870.1454545454545,6341.054545454546,3.851431643297001,1086.659024020104
555,842b0,35.0,24420.646806098317,0.0,0.45192609953612545,0.17719274750108477,0.909090909090909,0.15732883666409572,870.1454545454545,2890.206060606061,11.70176484713204,936.5550401210517
1068,e251b,29.0,25806.370257616734,0.0,0.4786296387798776,0.18277067105934358,0.909090909090909,0.15727714599304185,870.1454545454545,3340.6984848484844,7.380949218670702,1327.2858320999972
634,fed7c,-1.0,29816.712078856675,-59874.28664726591,0.7256526874362478,0.03854668199786094,0.5,0.15723048784438728,870.1454545454545,603.0303030303031,15.634603485096141,27.8457464399996
891,1351e,36.0,20212.427273681533,0.0,0.45142303146248897,0.18902768362737604,0.909090909090909,0.15702288510048035,870.1454545454545,3560.5378787878785,1.8409093190895618,1110.5005117729997
600,ad4ee,-1.0,22831.73408965572,0.0,0.24800352576034349,0.7042704627141722,1.0,0.15671926089377808,870.1454545454545,5699.527272727272,1.7243917513233091,1983.8658114185469
317,66425,29.0,26042.589607262984,0.0,0.5303971772068924,0.11960691733614183,0.8741660720155017,0.15660267964263372,870.1454545454545,2415.766666666667,9.77158800119294,1170.7435662170005
823,20f7a,-1.0,26298.815961927616,0.0,0.5281823525817477,0.2528796394734669,0.909090909090909,0.15641713264714407,870.1454545454545,1759.8090909090906,5.260682957841979,916.5866360649983
338,754e9,-1.0,23176.913318535477,0.0,0.3445607499771393,0.41397666042989856,1.0,0.15628527420634797,870.1454545454545,3967.3954545454544,0.8144912132744662,1662.3874121982262
241,f5fa3,-1.0,26177.716159655334,0.0,0.4580223697446671,0.15758826300005369,1.0,0.15616823538307825,870.1454545454545,2372.0757575757575,1.176109188382919,1009.9195078019543
393,463e0,48.0,26855.698349760863,-19005.976803826346,0.656262427109024,0.3054747072126107,0.5,0.15612590847285138,870.1454545454545,2132.304545454546,2.8667583003975783,283.9609541624578
475,67ee1,11.0,31182.910081461552,-4028.0868503854795,0.6633381785502442,0.45675040487657764,0.5,0.1558041181386118,870.1454545454545,3893.222727272727,1.7008976548760986,580.1479562763228
978,5986e,16.0,24392.195095898827,0.0,0.49299782948695214,0.19278214631271776,0.909090909090909,0.1556898657928285,870.1454545454545,3329.5439393939405,3.3276283020717816,1049.189954396998
247,f76dc,-1.0,22441.234260097302,0.0,0.416860339425728,0.2799431465652409,1.0,0.15560435083288607,870.1454545454545,3716.9893939393946,2.2360903318345993,975.7721614719983
98,004da,-1.0,28254.695007687955,0.0,0.6069533227737898,0.783589762434917,0.5,0.15511458934396166,870.1454545454545,7680.896969696969,6.548148707323242,604.7991775999986
266,dc936,-1.0,29563.497745104647,-97415.93097925681,0.5068543697373447,0.010686059970935734,1.0,0.1550929560053852,870.1454545454545,84.04393939393938,1.2537105533753756,-262.53842129398527
764,29146,30.0,31014.363909929296,-20288.68588759723,0.779712171982474,0.08156063108360995,0.5,0.1547903313159311,870.1454545454545,981.2393939393936,8.674792340587508,470.74183204000167
686,ed058,-1.0,16904.639619139154,0.0,0.2770478867059257,0.5611879650198769,1.0,0.15459084466761677,870.1454545454545,5385.987878787881,1.4768633368879278,1603.2153786547824
386,6bdd0,-1.0,21525.850774255807,-2537.291473982871,0.43679711902363516,0.14139123083949678,1.0,0.15446519640391668,870.1454545454545,1361.131818181818,3.198750151553385,424.40596793803365
537,481d5,-1.0,37932.97868372215,-68323.59019260606,0.5475838742473225,0.009957256645768835,1.0,0.1544489751311562,870.1454545454545,94.13636363636364,1.4096126861939502,65.52875823200489
860,7d4b9,31.0,23484.596604781364,0.0,0.5243583565389154,0.11154950143231107,0.909090909090909,0.15434494177373023,870.1454545454545,2530.709090909091,9.263656834636004,866.4419686999983
916,6a2d7,-1.0,23471.971310292458,0.0,0.45263314750920364,0.1464698978708104,1.0,0.15422320607996548,870.1454545454545,2192.060606060606,1.8660644902270915,840.5840563639982
756,b4515,15.0,23060.062382704782,0.0,0.36671530375126316,0.3892109781017962,0.909090909090909,0.15410393512198753,870.1454545454545,5088.787878787878,2.1930424323878954,1349.9840011369965
188,f2eec,-1.0,37926.543198920706,-141521.3020420116,0.5694614517210373,0.007675718111373991,1.0,0.15396622688074196,870.1454545454545,90.68484848484849,1.3853448000567101,-561.9575697540008
209,f2ebf,9.0,31196.26662913204,-39948.362969409165,0.7604651230285989,0.008947579948421895,0.5,0.15391634882645608,870.1454545454545,80.3409090909091,0.8001816113253111,-24.615181700008918
